
+-------+------------+------------+------------------------------------------------------------+-------------+--------------------+
| ISO-3 |   Script   |      Count | ISO Name                                                   | Epitran Key |       Status       |
|  wba  |   LATIN    |          1 | Warao                                                      |     None    |     SYMPHONYM      |
|  wbv  |   LATIN    |          1 | Wajarri                                                    |     None    |     SYMPHONYM      |
|  wep  |   LATIN    |          1 | Westphalien                                                |     None    |     SYMPHONYM      |
|  wes  |   LATIN    |          1 | Cameroon Pidgin                                            |     None    |     SYMPHONYM      |
|  xbm  |   LATIN    |          1 | Middle Breton                                              |     None    |     SYMPHONYM      |
|  xcb  |   LATIN    |          1 | Cumbric                                                    |     None    |     SYMPHONYM      |
|  xct  |   LATIN    |          1 | Classical Tibetan                                          |     None    |     SYMPHONYM      |
|  xib  |   LATIN    |          1 | Iberian                                                    |     None    |     SYMPHONYM      |
|  xil  |   LATIN    |          1 | Illyrian                                                   |     None    |     SYMPHONYM      |
|  xjb  |   LATIN    |          1 | Minjungbal                                                 |     None    |     SYMPHONYM      |
|  xjt  |   LATIN    |          1 | Jaitmatang                                                 |     None    |     SYMPHONYM      |
|  xld  |   LATIN    |          1 | Lydian                                                     |     None    |     SYMPHONYM      |
|  xmr  |   LATIN    |          1 | Meroitic                                                   |     None    |     SYMPHONYM      |
|  xna  |   LATIN    |          1 | Ancient North Arabian                                      |     None    |     SYMPHONYM      |
|  xni  |   LATIN    |          1 | Ngarigu                                                    |     None    |     SYMPHONYM      |
|  xpc  |   LATIN    |          1 | Pecheneg                                                   |     None    |     SYMPHONYM      |
|  xpg  |   LATIN    |          1 | Phrygian                                                   |     None    |     SYMPHONYM      |
|  xpi  |   LATIN    |          1 | Pictish                                                    |     None    |     SYMPHONYM      |
|  xsl  |   LATIN    |          1 | South Slavey                                               |     None    |     SYMPHONYM      |
|  xug  |   LATIN    |          1 | Kunigami                                                   |     None    |     SYMPHONYM      |
|  xww  |   LATIN    |          1 | Wemba Wemba                                                |     None    |     SYMPHONYM      |
|  ybb  |   LATIN    |          1 | Yemba                                                      |     None    |     SYMPHONYM      |
|  ygl  |   LATIN    |          1 | Yangum Gel                                                 |     None    |     SYMPHONYM      |
|  yij  |   LATIN    |          1 | Yindjibarndi                                               |     None    |     SYMPHONYM      |
